,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional,Rk.1,Player.1,Pos.1,Age.1,Tm.1,G.1,GS.1,MP.1,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,2P.1,2PA.1,2P%.1,FT.1,FTA.1,FT%.1,ORB.1,DRB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,PTS.1,Unnamed: 60,ORtg,DRtg,Player-additional.1,Rk.2,Player.2,Pos.2,Age.2,Tm.2,G.2,MP.2,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 83,OWS,DWS,WS,WS/48,Unnamed: 88,OBPM,DBPM,BPM,VORP,Player-additional.2,Rk.3,Player.3,Pos.3,Age.3,Tm.3,G.3,MP.3,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot.1,Off..1,PGA,And1,Blkd,-9999,Rk.4,Player.4,Pos.4,Age.4,Tm.4,G.4,MP.4,FG%.2,Dist.,Unnamed: 127,2P.2,0-3,10-Mar,16-Oct,16-3P,3P.2,Unnamed: 134,2P.3,0-3.1,10-Mar.1,16-Oct.1,16-3P.1,3P.3,Unnamed: 141,2P.4,3P.4,Unnamed: 144,%FGA,#,Unnamed: 147,%3PA,3P%.2,Unnamed: 150,Att.,#.1,-9999.1,Season
684,512,Jalen Smith,PF,21,TOT,51,8,18.1,3.5,6.9,0.503,0.8,2.4,0.328,2.7,4.5,0.596,0.56,1.5,2.0,0.765,2.0,4.0,6.0,0.5,0.3,0.8,0.8,1.9,9.2,smithja04,512,Jalen Smith,PF,21,TOT,51,8,924,9.3,18.4,0.503,2.1,6.4,0.328,7.1,12.0,0.596,4.1,5.4,0.765,5.3,10.8,16.1,1.3,0.8,2.2,2.2,5.0,24.7,,119.0,111,smithja04,512,Jalen Smith,PF,21,TOT,51,924,18.4,0.595,0.349,0.291,12.0,24.5,18.2,3.9,0.8,3.9,9.6,20.3,,1.7,1.1,2.8,0.145,,0.9,-1.4,-0.5,0.3,smithja04,512,Jalen Smith,PF,21,TOT,51,924,,,,33%,67%,1.4,0.7,12,10,53,13,45,10,53,9,12,smithja04,512,Jalen Smith,PF,21,TOT,51,924,0.503,12.4,,0.651,0.291,0.246,0.063,0.051,0.349,,0.596,0.765,0.5,0.364,0.389,0.328,,0.721,1.0,,0.111,38,,0.27,0.242,,0,0,smithja04,2022
690,514,Tony Snell,SG,30,TOT,53,12,15.5,1.3,3.2,0.404,0.8,2.4,0.352,0.5,0.8,0.558,0.535,0.1,0.1,1.0,0.3,1.6,1.9,0.5,0.3,0.2,0.4,1.3,3.5,snellto01,514,Tony Snell,SG,30,TOT,53,12,822,4.1,10.2,0.404,2.7,7.6,0.352,1.4,2.6,0.558,0.2,0.2,1.0,1.0,5.2,6.1,1.7,1.0,0.5,1.1,4.2,11.1,,106.0,119,snellto01,514,Tony Snell,SG,30,TOT,53,822,6.3,0.541,0.749,0.023,2.1,12.0,6.9,4.7,1.0,1.1,9.9,10.1,,0.2,0.2,0.4,0.023,,-3.4,-0.8,-4.2,-0.5,snellto01,514,Tony Snell,SG,30,TOT,53,822,2%,30%,62%,6%,,-7.1,-1.1,12,4,37,1,3,0,70,2,4,snellto01,514,Tony Snell,SG,30,TOT,53,822,0.404,20.0,,0.251,0.105,0.094,0.035,0.018,0.749,,0.558,0.722,0.375,0.5,0.667,0.352,,0.75,0.956,,0.018,3,,0.477,0.361,,0,0,snellto01,2022
698,518,Lance Stephenson,PG-SG,31,TOT,46,1,17.7,3.2,7.0,0.455,0.6,2.0,0.3,2.6,5.1,0.515,0.497,1.4,1.7,0.788,0.3,2.5,2.8,3.6,0.5,0.1,1.6,2.1,8.3,stephla01,518,Lance Stephenson,PG-SG,31,TOT,46,1,814,8.8,19.4,0.455,1.6,5.4,0.3,7.2,14.0,0.515,3.8,4.8,0.788,0.7,6.9,7.6,9.9,1.4,0.2,4.3,5.8,23.1,,107.0,117,stephla01,518,Lance Stephenson,PG-SG,31,TOT,46,814,13.6,0.536,0.279,0.248,1.6,16.0,8.7,30.2,1.4,0.4,16.7,22.6,,0.4,0.4,0.8,0.048,,-1.6,-1.6,-3.2,-0.2,stephla01,518,Lance Stephenson,PG-SG,31,TOT,46,814,21%,52%,25%,2%,,-7.1,-4.4,39,15,38,11,36,6,398,6,18,stephla01,518,Lance Stephenson,PG-SG,31,TOT,46,814,0.455,14.3,,0.721,0.22,0.164,0.08,0.257,0.279,,0.515,0.662,0.547,0.423,0.398,0.3,,0.2,0.593,,0.003,1,,0.178,0.375,,0,0,stephla01,2022
701,519,Lamar Stevens,PF,24,CLE,63,13,16.1,2.5,5.1,0.489,0.3,1.0,0.277,2.2,4.0,0.543,0.517,0.8,1.2,0.707,0.7,1.9,2.6,0.7,0.5,0.3,0.7,1.7,6.1,stevela01,519,Lamar Stevens,PF,24,CLE,63,13,1015,7.7,15.7,0.489,0.9,3.2,0.277,6.8,12.5,0.543,2.6,3.7,0.707,2.3,5.8,8.1,2.2,1.5,0.9,2.0,5.2,18.8,,107.0,110,stevela01,519,Lamar Stevens,PF,24,CLE,63,1015,11.3,0.544,0.204,0.235,5.2,12.5,8.9,6.5,1.5,1.6,10.4,17.1,,0.4,1.2,1.6,0.078,,-3.2,0.3,-2.9,-0.2,stevela01,519,Lamar Stevens,PF,24,CLE,63,1015,,5%,51%,38%,5%,-0.6,-3.6,13,19,57,8,37,3,115,13,26,stevela01,519,Lamar Stevens,PF,24,CLE,63,1015,0.489,9.9,,0.796,0.382,0.201,0.125,0.088,0.204,,0.543,0.73,0.266,0.475,0.464,0.277,,0.601,1.0,,0.113,33,,0.585,0.263,,0,0,stevela01,2022
702,520,Isaiah Stewart,C,20,DET,71,71,25.6,3.5,6.9,0.51,0.2,0.6,0.326,3.3,6.3,0.529,0.526,1.0,1.5,0.718,3.2,5.5,8.7,1.2,0.3,1.1,1.2,3.0,8.3,stewais01,520,Isaiah Stewart,C,20,DET,71,71,1816,6.7,13.2,0.51,0.4,1.2,0.326,6.3,11.9,0.529,2.0,2.8,0.718,6.1,10.5,16.6,2.2,0.6,2.1,2.3,5.7,15.8,,113.0,112,stewais01,520,Isaiah Stewart,C,20,DET,71,1816,14.0,0.55,0.094,0.21,12.8,24.5,18.4,6.9,0.6,3.9,13.7,14.6,,1.6,1.8,3.4,0.091,,-2.5,-0.8,-3.3,-0.6,stewais01,520,Isaiah Stewart,C,20,DET,71,1816,,,,2%,98%,-9.7,-3.1,18,17,105,30,51,7,202,15,39,stewais01,520,Isaiah Stewart,C,20,DET,71,1816,0.51,5.6,,0.906,0.584,0.243,0.039,0.041,0.094,,0.529,0.591,0.445,0.158,0.5,0.326,,0.689,0.933,,0.061,28,,0.087,0.0,,0,0,stewais01,2022
703,521,Max Strus,SF,25,MIA,68,16,23.3,3.7,8.3,0.441,2.7,6.5,0.41,1.0,1.8,0.557,0.602,0.6,0.8,0.792,0.4,2.6,3.0,1.4,0.4,0.2,0.8,1.7,10.6,strusma01,521,Max Strus,SF,25,MIA,68,16,1587,7.8,17.8,0.441,5.7,13.9,0.41,2.1,3.8,0.557,1.3,1.7,0.792,0.8,5.6,6.4,2.9,0.9,0.5,1.8,3.7,22.7,,116.0,112,strusma01,521,Max Strus,SF,25,MIA,68,1587,12.7,0.614,0.784,0.094,1.7,12.5,7.2,8.8,0.9,1.1,8.8,18.1,,2.0,1.7,3.6,0.11,,1.4,-0.4,0.9,1.2,strusma01,521,Max Strus,SF,25,MIA,68,1587,,15%,47%,37%,,5.0,0.7,31,16,71,3,21,20,223,6,16,strusma01,521,Max Strus,SF,25,MIA,68,1587,0.441,21.1,,0.216,0.135,0.053,0.016,0.012,0.784,,0.557,0.658,0.433,0.222,0.429,0.41,,0.779,0.956,,0.016,7,,0.258,0.5,,1,0,strusma01,2022
704,522,Jalen Suggs,PG,20,ORL,48,45,27.2,4.1,11.4,0.361,0.9,4.1,0.214,3.3,7.3,0.443,0.4,2.6,3.4,0.773,0.5,3.0,3.6,4.4,1.2,0.4,3.0,3.0,11.8,suggsja01,522,Jalen Suggs,PG,20,ORL,48,45,1307,7.3,20.3,0.361,1.6,7.3,0.214,5.8,13.0,0.443,4.7,6.0,0.773,1.0,5.4,6.3,7.7,2.2,0.7,5.3,5.3,20.9,,88.0,112,suggsja01,522,Jalen Suggs,PG,20,ORL,48,1307,8.6,0.455,0.358,0.297,2.1,11.7,6.9,24.9,2.2,1.3,18.7,25.3,,-3.0,1.3,-1.6,-0.06,,-5.3,-0.2,-5.6,-1.2,suggsja01,522,Jalen Suggs,PG,20,ORL,48,1307,46%,54%,,,,-7.6,1.0,67,48,63,17,72,23,518,11,48,suggsja01,522,Jalen Suggs,PG,20,ORL,48,1307,0.361,13.3,,0.642,0.263,0.245,0.069,0.066,0.358,,0.443,0.611,0.313,0.395,0.306,0.214,,0.365,0.667,,0.035,15,,0.122,0.208,,1,0,suggsja01,2022
706,524,Keifer Sykes,PG,28,IND,32,11,17.7,2.2,5.9,0.363,0.8,2.8,0.3,1.3,3.1,0.42,0.434,0.5,0.5,0.882,0.3,1.2,1.4,1.9,0.4,0.1,1.0,1.6,5.6,sykeske01,524,Keifer Sykes,PG,28,IND,32,11,566,6.0,16.4,0.363,2.3,7.8,0.3,3.6,8.7,0.42,1.3,1.5,0.882,0.7,3.2,3.9,5.4,1.0,0.3,2.9,4.4,15.6,,94.0,120,sykeske01,524,Keifer Sykes,PG,28,IND,32,566,5.9,0.456,0.474,0.089,1.5,7.4,4.4,14.9,1.0,0.6,14.3,17.4,,-0.5,0.1,-0.5,-0.04,,-4.4,-2.4,-6.9,-0.7,sykeske01,524,Keifer Sykes,PG,28,IND,32,566,100%,,,,,-8.4,-5.0,16,10,15,1,4,6,155,1,7,sykeske01,524,Keifer Sykes,PG,28,IND,32,566,0.363,17.3,,0.526,0.168,0.079,0.116,0.163,0.474,,0.42,0.688,0.333,0.182,0.355,0.3,,0.429,0.889,,0.021,4,,0.3,0.407,,0,0,sykeske01,2022
707,525,Jae'Sean Tate,PF,26,HOU,78,77,26.4,4.7,9.3,0.498,0.8,2.6,0.312,3.8,6.8,0.569,0.541,1.7,2.4,0.707,1.7,3.7,5.4,2.8,0.9,0.5,1.8,3.7,11.8,tateja01,525,Jae'Sean Tate,PF,26,HOU,78,77,2056,8.4,16.9,0.498,1.5,4.7,0.312,6.9,12.2,0.569,3.0,4.3,0.707,3.1,6.6,9.7,5.1,1.7,0.9,3.2,6.6,21.3,,111.0,116,tateja01,525,Jae'Sean Tate,PF,26,HOU,78,2056,14.3,0.567,0.277,0.252,7.2,15.3,11.2,16.9,1.7,1.8,14.6,19.6,,1.9,1.1,3.0,0.071,,-1.3,-0.5,-1.8,0.1,tateja01,525,Jae'Sean Tate,PF,26,HOU,78,2056,,,19%,77%,5%,-9.7,-1.4,60,41,124,25,86,29,564,26,56,tateja01,525,Jae'Sean Tate,PF,26,HOU,78,2056,0.498,9.2,,0.723,0.414,0.295,0.01,0.004,0.277,,0.569,0.705,0.391,0.286,0.333,0.312,,0.49,0.937,,0.064,43,,0.391,0.316,,0,0,tateja01,2022
708,526,Jayson Tatum,SF,23,BOS,76,76,35.9,9.3,20.6,0.453,3.0,8.6,0.353,6.3,12.0,0.524,0.526,5.3,6.2,0.853,1.1,6.9,8.0,4.4,1.0,0.6,2.9,2.3,26.9,tatumja01,526,Jayson Tatum,SF,23,BOS,76,76,2731,12.9,28.5,0.453,4.2,11.8,0.353,8.7,16.6,0.524,7.3,8.5,0.853,1.5,9.5,11.1,6.1,1.4,0.9,3.9,3.2,37.2,,113.0,106,tatumja01,526,Jayson Tatum,SF,23,BOS,76,2731,21.8,0.578,0.416,0.3,3.5,20.2,12.1,21.1,1.4,1.6,10.9,32.1,,5.0,4.6,9.6,0.169,,4.3,0.6,5.0,4.8,tatumja01,526,Jayson Tatum,SF,23,BOS,76,2731,,1%,67%,32%,,12.1,13.8,99,71,67,33,188,11,833,41,83,tatumja01,526,Jayson Tatum,SF,23,BOS,76,2731,0.453,15.2,,0.584,0.22,0.176,0.088,0.1,0.416,,0.524,0.741,0.413,0.328,0.41,0.353,,0.429,0.565,,0.052,76,,0.121,0.38,,2,0,tatumja01,2022
709,527,Terry Taylor,PF,22,IND,33,7,21.6,4.1,6.7,0.614,0.4,1.2,0.316,3.7,5.5,0.676,0.641,1.1,1.5,0.706,2.9,2.3,5.2,1.2,0.4,0.2,0.7,1.8,9.6,taylote01,527,Terry Taylor,PF,22,IND,33,7,714,9.3,15.1,0.614,0.8,2.6,0.316,8.4,12.5,0.676,2.5,3.5,0.706,6.5,5.3,11.8,2.8,1.0,0.5,1.6,4.2,21.8,,135.0,119,taylote01,527,Terry Taylor,PF,22,IND,33,714,19.0,0.656,0.173,0.232,14.6,12.2,13.4,8.6,1.0,1.0,8.7,15.9,,2.2,0.2,2.4,0.16,,2.1,-2.8,-0.6,0.2,taylote01,527,Terry Taylor,PF,22,IND,33,714,,,2%,64%,34%,-8.7,-5.7,9,6,25,4,27,3,104,7,14,taylote01,527,Terry Taylor,PF,22,IND,33,714,0.614,7.2,,0.827,0.482,0.282,0.045,0.018,0.173,,0.676,0.755,0.565,0.6,0.5,0.316,,0.667,0.917,,0.064,11,,0.658,0.32,,1,0,taylote01,2022
710,528,Garrett Temple,SG,35,NOP,59,16,18.6,1.9,5.0,0.376,1.0,3.1,0.319,0.9,1.9,0.473,0.476,0.5,0.7,0.683,0.5,1.9,2.4,1.3,0.7,0.4,0.7,1.4,5.2,templga01,528,Garrett Temple,SG,35,NOP,59,16,1098,5.0,13.3,0.376,2.7,8.3,0.319,2.3,4.9,0.473,1.3,1.8,0.683,1.3,5.1,6.4,3.3,1.9,1.0,1.9,3.6,13.9,,101.0,113,templga01,528,Garrett Temple,SG,35,NOP,59,1098,8.6,0.494,0.627,0.139,2.9,11.8,7.2,9.2,1.9,2.0,11.8,13.9,,-0.1,1.0,0.8,0.037,,-2.8,0.3,-2.5,-0.1,templga01,528,Garrett Temple,SG,35,NOP,59,1098,17%,81%,3%,,,-14.1,-17.9,21,11,38,7,17,7,175,4,13,templga01,528,Garrett Temple,SG,35,NOP,59,1098,0.376,18.1,,0.373,0.18,0.071,0.071,0.051,0.627,,0.473,0.642,0.429,0.238,0.267,0.319,,0.635,0.983,,0.014,4,,0.459,0.318,,0,0,templga01,2022
714,532,Daniel Theis,C,29,TOT,47,27,20.8,3.2,6.2,0.519,0.7,2.3,0.308,2.5,3.9,0.641,0.576,1.0,1.5,0.681,1.3,3.6,4.9,0.9,0.4,0.7,1.0,2.4,8.2,theisda01,532,Daniel Theis,C,29,TOT,47,27,977,7.5,14.4,0.519,1.6,5.3,0.308,5.8,9.1,0.641,2.4,3.6,0.681,2.9,8.4,11.3,2.0,1.0,1.5,2.3,5.5,19.0,,113.0,112,theisda01,532,Daniel Theis,C,29,TOT,47,977,13.2,0.595,0.368,0.247,6.6,18.8,12.7,6.3,1.0,2.9,12.5,16.2,,0.9,1.0,1.9,0.093,,-1.9,-0.2,-2.1,0.0,theisda01,532,Daniel Theis,C,29,TOT,47,977,,,,49%,51%,-3.2,-1.3,22,10,71,11,35,9,105,10,12,theisda01,532,Daniel Theis,C,29,TOT,47,977,0.519,12.4,,0.632,0.378,0.134,0.076,0.045,0.368,,0.641,0.745,0.59,0.364,0.385,0.308,,0.797,0.97,,0.189,48,,0.252,0.37,,1,0,theisda01,2022
717,533,Brodric Thomas,SG,25,BOS,12,0,5.0,0.7,1.5,0.444,0.2,0.8,0.222,0.5,0.8,0.667,0.5,0.3,0.4,0.6,0.2,0.7,0.8,0.9,0.1,0.1,0.5,0.6,1.8,thomabr01,533,Brodric Thomas,SG,25,BOS,12,0,60,6.6,14.9,0.444,1.7,7.5,0.222,5.0,7.5,0.667,2.5,4.1,0.6,1.7,6.6,8.3,9.1,0.8,0.8,5.0,5.8,17.4,,101.0,109,thomabr01,533,Brodric Thomas,SG,25,BOS,12,60,10.0,0.52,0.5,0.278,3.7,14.1,9.0,26.0,0.8,1.5,22.9,19.2,,0.0,0.1,0.1,0.052,,-3.6,0.8,-2.8,0.0,thomabr01,533,Brodric Thomas,SG,25,BOS,12,60,59%,41%,,,,2.9,-4.9,3,3,4,0,3,0,26,1,1,thomabr01,533,Brodric Thomas,SG,25,BOS,12,60,0.444,14.5,,0.5,0.389,0.111,0.0,0.0,0.5,,0.667,0.857,0.0,,,0.222,,0.833,0.5,,0.167,1,,0.111,0.0,,0,0,thomabr01,2022
718,534,Cam Thomas,SG,20,BRK,67,2,17.6,3.3,7.5,0.433,0.7,2.6,0.27,2.6,4.9,0.52,0.48,1.3,1.6,0.829,0.2,2.2,2.4,1.2,0.5,0.1,0.8,1.0,8.5,thomaca02,534,Cam Thomas,SG,20,BRK,67,2,1176,9.0,20.7,0.433,1.9,7.2,0.27,7.0,13.6,0.52,3.6,4.3,0.829,0.7,6.0,6.6,3.2,1.4,0.3,2.3,2.7,23.5,,103.0,115,thomaca02,534,Cam Thomas,SG,20,BRK,67,1176,11.7,0.519,0.346,0.209,1.5,13.1,7.5,9.7,1.4,0.6,9.1,22.1,,0.0,0.8,0.8,0.033,,-2.0,-1.4,-3.4,-0.4,thomaca02,534,Cam Thomas,SG,20,BRK,67,1176,1%,53%,43%,3%,,-6.2,-10.9,23,19,42,6,46,1,177,10,27,thomaca02,534,Cam Thomas,SG,20,BRK,67,1176,0.433,16.0,,0.654,0.107,0.145,0.25,0.151,0.346,,0.52,0.574,0.521,0.548,0.434,0.27,,0.415,0.702,,0.002,0,,0.172,0.433,,0,0,thomaca02,2022
719,535,Isaiah Thomas,PG,32,TOT,22,1,15.1,3.0,7.6,0.401,1.3,3.8,0.337,1.8,3.8,0.464,0.485,1.0,1.2,0.846,0.2,1.1,1.3,1.5,0.3,0.2,0.7,1.5,8.4,thomais02,535,Isaiah Thomas,PG,32,TOT,22,1,333,9.7,24.1,0.401,4.0,12.0,0.337,5.6,12.1,0.464,3.2,3.8,0.846,0.6,3.6,4.2,4.9,1.0,0.7,2.2,4.9,26.6,,104.0,117,thomais02,535,Isaiah Thomas,PG,32,TOT,22,333,12.0,0.516,0.497,0.156,1.3,8.1,4.6,15.7,1.0,1.4,7.8,24.8,,0.0,0.1,0.2,0.026,,-1.9,-2.6,-4.5,-0.2,thomais02,535,Isaiah Thomas,PG,32,TOT,22,333,100%,,,,,-3.2,-2.7,9,3,13,1,10,1,80,1,8,thomais02,535,Isaiah Thomas,PG,32,TOT,22,333,0.401,16.8,,0.503,0.126,0.18,0.132,0.066,0.497,,0.464,0.571,0.233,0.636,0.545,0.337,,0.487,0.786,,0.0,0,,0.241,0.35,,0,0,thomais02,2022
723,536,Matt Thomas,SG,27,CHI,40,0,11.5,1.4,3.4,0.41,0.9,2.3,0.385,0.5,1.1,0.465,0.541,0.4,0.5,0.8,0.1,1.2,1.3,0.5,0.2,0.1,0.2,0.5,4.0,thomama02,536,Matt Thomas,SG,27,CHI,40,0,459,5.9,14.3,0.41,3.7,9.7,0.385,2.1,4.6,0.465,1.7,2.1,0.8,0.3,5.0,5.3,2.1,0.9,0.3,0.9,1.9,17.1,,113.0,117,thomama02,536,Matt Thomas,SG,27,CHI,40,459,9.9,0.564,0.679,0.149,0.7,11.5,6.1,5.8,0.9,0.6,5.3,14.5,,0.3,0.2,0.6,0.058,,-1.2,-1.5,-2.6,-0.1,thomama02,536,Matt Thomas,SG,27,CHI,40,459,47%,49%,3%,,,2.6,3.3,4,1,8,0,6,1,48,1,5,thomama02,536,Matt Thomas,SG,27,CHI,40,459,0.41,22.6,,0.321,0.007,0.015,0.082,0.216,0.679,,0.465,1.0,0.0,0.273,0.552,0.385,,0.85,0.886,,0.0,0,,0.242,0.5,,0,0,thomama02,2022
724,537,Klay Thompson,SG,31,GSW,32,32,29.4,7.7,17.9,0.429,3.6,9.3,0.385,4.1,8.7,0.477,0.529,1.4,1.6,0.902,0.5,3.4,3.9,2.8,0.5,0.5,1.3,1.7,20.4,thompkl01,537,Klay Thompson,SG,31,GSW,32,32,941,12.7,29.7,0.429,5.9,15.3,0.385,6.8,14.4,0.477,2.4,2.6,0.902,0.8,5.7,6.5,4.6,0.8,0.9,2.2,2.8,33.8,,107.0,110,thompkl01,537,Klay Thompson,SG,31,GSW,32,941,16.7,0.547,0.517,0.089,1.8,12.4,7.3,16.1,0.8,1.7,6.7,29.6,,0.6,1.2,1.8,0.091,,2.6,-1.6,1.1,0.7,thompkl01,537,Klay Thompson,SG,31,GSW,32,941,1%,49%,46%,4%,,3.5,-2.9,20,13,32,1,21,1,210,3,13,thompkl01,537,Klay Thompson,SG,31,GSW,32,941,0.429,18.9,,0.483,0.061,0.129,0.162,0.131,0.517,,0.477,0.714,0.486,0.409,0.44,0.385,,0.636,0.886,,0.009,5,,0.166,0.367,,1,0,thompkl01,2022
725,538,Tristan Thompson,PF,30,TOT,57,6,15.7,2.5,4.7,0.528,0.0,0.1,0.333,2.5,4.6,0.53,0.53,1.1,2.0,0.526,2.1,2.9,5.1,0.6,0.4,0.4,0.8,1.7,6.0,thomptr01,538,Tristan Thompson,PF,30,TOT,57,6,896,7.6,14.4,0.528,0.1,0.2,0.333,7.6,14.3,0.53,3.3,6.3,0.526,6.5,9.1,15.6,1.8,1.2,1.1,2.4,5.3,18.6,,112.0,114,thomptr01,538,Tristan Thompson,PF,30,TOT,57,896,14.9,0.541,0.011,0.434,14.7,20.8,17.7,5.5,1.2,2.0,12.4,17.5,,0.9,0.8,1.6,0.087,,-1.6,-1.5,-3.1,-0.3,thomptr01,538,Tristan Thompson,PF,30,TOT,57,896,,,,30%,70%,-3.8,-0.6,4,14,45,20,48,1,82,9,29,thomptr01,538,Tristan Thompson,PF,30,TOT,57,896,0.528,4.3,,0.989,0.487,0.464,0.034,0.004,0.011,,0.53,0.608,0.452,0.556,0.0,0.333,,0.657,1.0,,0.157,33,,0.0,,,2,0,thomptr01,2022
729,539,JT Thor,PF,19,CHO,33,0,7.9,0.7,1.7,0.436,0.2,0.8,0.259,0.5,0.8,0.607,0.5,0.4,0.6,0.6,0.3,1.0,1.3,0.6,0.2,0.3,0.3,0.8,2.0,thorjt01,539,JT Thor,PF,19,CHO,33,0,262,4.4,10.1,0.436,1.3,4.9,0.259,3.1,5.1,0.607,2.2,3.7,0.6,2.0,5.9,7.9,3.5,1.5,2.0,1.8,4.8,12.3,,108.0,114,thorjt01,539,JT Thor,PF,19,CHO,33,262,9.7,0.525,0.491,0.364,4.4,13.1,8.7,9.2,1.5,4.0,13.6,12.0,,0.1,0.2,0.3,0.058,,-3.1,0.1,-3.0,-0.1,thorjt01,539,JT Thor,PF,19,CHO,33,262,,3%,30%,53%,14%,0.4,-0.1,5,3,15,1,10,1,49,4,2,thorjt01,539,JT Thor,PF,19,CHO,33,262,0.436,15.8,,0.509,0.255,0.127,0.073,0.055,0.491,,0.607,0.786,0.429,0.25,0.667,0.259,,0.706,1.0,,0.145,7,,0.111,0.667,,0,0,thorjt01,2022
730,540,Matisse Thybulle,SG,24,PHI,66,50,25.5,2.3,4.5,0.5,0.7,2.2,0.313,1.6,2.4,0.673,0.575,0.5,0.7,0.791,0.6,1.7,2.3,1.1,1.7,1.1,0.6,2.4,5.7,thybuma01,540,Matisse Thybulle,SG,24,PHI,66,50,1685,4.4,8.9,0.5,1.3,4.3,0.313,3.1,4.6,0.673,1.0,1.3,0.791,1.2,3.2,4.5,2.2,3.4,2.1,1.2,4.7,11.2,,116.0,108,thybuma01,540,Matisse Thybulle,SG,24,PHI,66,1685,11.2,0.594,0.48,0.143,2.8,7.1,5.0,6.1,3.4,3.8,10.9,9.5,,1.2,2.5,3.7,0.107,,-2.2,3.3,1.1,1.3,thybuma01,540,Matisse Thybulle,SG,24,PHI,66,1685,9%,41%,49%,,,4.4,3.0,25,11,69,2,18,24,182,3,8,thybuma01,540,Matisse Thybulle,SG,24,PHI,66,1685,0.5,13.1,,0.52,0.407,0.097,0.017,0.0,0.48,,0.673,0.795,0.276,0.0,,0.313,,0.733,0.956,,0.203,60,,0.486,0.371,,0,0,thybuma01,2022
731,541,Killian Tillie,C,23,MEM,36,3,12.8,1.2,3.5,0.339,0.8,2.4,0.314,0.4,1.1,0.39,0.445,0.1,0.2,0.625,0.6,1.1,1.7,0.6,0.6,0.4,0.4,1.6,3.3,tilliki02,541,Killian Tillie,C,23,MEM,36,3,461,4.5,13.2,0.339,2.8,8.9,0.314,1.7,4.3,0.39,0.5,0.8,0.625,2.2,4.0,6.2,2.3,2.4,1.6,1.3,6.0,12.2,,101.0,109,tilliki02,541,Killian Tillie,C,23,MEM,36,461,7.6,0.452,0.677,0.063,4.7,9.1,6.8,5.9,2.4,2.9,9.1,12.8,,-0.1,0.6,0.6,0.058,,-3.8,1.1,-2.7,-0.1,tilliki02,541,Killian Tillie,C,23,MEM,36,461,,,,28%,73%,2.0,-4.2,8,2,39,1,2,3,52,0,10,tilliki02,541,Killian Tillie,C,23,MEM,36,461,0.339,18.7,,0.323,0.126,0.157,0.039,0.0,0.677,,0.39,0.688,0.2,0.2,,0.314,,0.625,0.963,,0.024,3,,0.302,0.269,,0,0,tilliki02,2022
732,542,Xavier Tillman Sr.,PF,23,MEM,53,2,13.2,1.8,4.1,0.454,0.2,0.9,0.204,1.7,3.2,0.527,0.477,0.9,1.3,0.648,1.2,1.8,3.0,1.2,0.9,0.3,0.6,1.2,4.8,tillmxa01,542,Xavier Tillman Sr.,PF,23,MEM,53,2,701,6.7,14.7,0.454,0.7,3.3,0.204,6.0,11.4,0.527,3.1,4.8,0.648,4.5,6.5,11.0,4.2,3.3,1.0,2.3,4.3,17.2,,112.0,107,tillmxa01,542,Xavier Tillman Sr.,PF,23,MEM,53,701,15.1,0.51,0.227,0.329,9.6,14.5,12.0,11.6,3.3,1.9,12.1,16.4,,0.6,1.2,1.8,0.121,,-1.1,1.8,0.7,0.5,tillmxa01,542,Xavier Tillman Sr.,PF,23,MEM,53,701,,,24%,64%,12%,-0.3,-7.4,9,8,38,13,35,0,147,9,15,tillmxa01,542,Xavier Tillman Sr.,PF,23,MEM,53,701,0.454,9.6,,0.773,0.389,0.245,0.106,0.032,0.227,,0.527,0.595,0.472,0.478,0.286,0.204,,0.67,0.9,,0.093,16,,0.286,0.357,,0,0,tillmxa01,2022
733,543,Isaiah Todd,PF,20,WAS,12,0,6.2,0.6,2.2,0.269,0.3,1.3,0.25,0.3,0.8,0.3,0.346,0.2,0.5,0.333,0.3,0.8,1.0,0.3,0.3,0.2,0.3,0.3,1.7,toddis01,543,Isaiah Todd,PF,20,WAS,12,0,74,4.7,17.4,0.269,2.7,10.7,0.25,2.0,6.7,0.3,1.3,4.0,0.333,2.0,6.0,8.0,2.7,2.7,1.3,2.7,2.7,13.4,,74.0,112,toddis01,543,Isaiah Todd,PF,20,WAS,12,74,4.7,0.349,0.615,0.231,4.6,13.3,9.0,7.3,2.7,2.3,12.3,19.6,,-0.2,0.1,-0.2,-0.104,,-5.7,-1.2,-6.9,-0.1,toddis01,543,Isaiah Todd,PF,20,WAS,12,74,,,12%,63%,25%,-20.0,-17.0,3,1,4,0,2,0,9,0,3,toddis01,543,Isaiah Todd,PF,20,WAS,12,74,0.269,18.0,,0.385,0.154,0.115,0.077,0.038,0.615,,0.3,0.25,0.333,0.0,1.0,0.25,,0.667,1.0,,0.0,0,,0.563,0.444,,0,0,toddis01,2022
