Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg,Player-additional,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP,Player-additional,Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,-9999,Rk,Player,Pos,Age,Tm,G,MP,FG%,Dist.,,2P,0-3,10-Mar,16-Oct,16-3P,3P,,2P,0-3,10-Mar,16-Oct,16-3P,3P,,2P,3P,,%FGA,#,,%3PA,3P%,,Att.,#,-9999,Season
448,Aleksej Pokusevski,PF,20,OKC,61,12,20.2,3,7.5,0.408,0.9,3.2,0.289,2.1,4.2,0.498,0.47,0.6,0.8,0.7,1.2,4,5.2,2.1,0.6,0.6,1.5,1.4,7.6,pokusal01,448,Aleksej Pokusevski,PF,20,OKC,61,12,1233,7.3,18,0.408,2.3,7.8,0.289,5.1,10.2,0.498,1.4,2,0.7,2.9,9.7,12.6,5.2,1.5,1.5,3.7,3.5,18.3,,96,111,pokusal01,448,Aleksej Pokusevski,PF,20,OKC,61,1233,12,0.485,0.432,0.11,6,20.8,13.3,16.5,1.5,2.9,16.4,20,,-1.1,1.5,0.4,0.014,,-2.7,0.1,-2.6,-0.2,pokusal01,448,Aleksej Pokusevski,PF,20,OKC,61,1233,,,2%,49%,49%,-3.3,7.3,52,24,46,10,21,5,322,3,24,pokusal01,448,Aleksej Pokusevski,PF,20,OKC,61,1233,0.408,14.6,,0.568,0.2,0.248,0.07,0.05,0.432,,0.498,0.703,0.416,0.344,0.304,0.289,,0.535,0.947,,0.075,32,,0.203,0.325,,0,0,pokusal01,2022
449,Yves Pons,SF,22,MEM,12,0,5.9,0.4,1.3,0.313,0.3,0.8,0.333,0.2,0.6,0.286,0.406,0,0.2,0,0.4,0.6,1,0.1,0.1,0.3,0.1,0.5,1.1,ponsyv01,449,Yves Pons,SF,22,MEM,12,0,71,3.4,10.8,0.313,2,6.1,0.333,1.3,4.7,0.286,0,1.3,0,3.4,4.7,8.1,0.7,0.7,2.7,0.7,4,8.8,,95,111,ponsyv01,449,Yves Pons,SF,22,MEM,12,71,5.9,0.385,0.563,0.125,7.2,10.6,8.8,1.7,0.7,5,5.6,10.3,,0,0.1,0,0.03,,-4.9,-1.7,-6.6,-0.1,ponsyv01,449,Yves Pons,SF,22,MEM,12,71,,20%,77%,3%,,-19.5,-25.8,1,0,5,0,1,0,3,0,1,ponsyv01,449,Yves Pons,SF,22,MEM,12,71,0.313,15,,0.438,0.25,0.125,0.063,0,0.563,,0.286,0.25,0,1,,0.333,,0,1,,0.313,1,,0.556,0.6,,0,0,ponsyv01,2022
450,Jordan Poole,SG,22,GSW,76,51,30,6.2,13.9,0.448,2.8,7.6,0.364,3.5,6.3,0.55,0.548,3.2,3.5,0.925,0.4,3,3.4,4,0.8,0.3,2.5,2.7,18.5,poolejo01,450,Jordan Poole,SG,22,GSW,76,51,2283,10.1,22.6,0.448,4.5,12.4,0.364,5.6,10.2,0.55,5.3,5.7,0.925,0.7,4.8,5.6,6.5,1.3,0.5,4,4.4,30,,112,110,poolejo01,450,Jordan Poole,SG,22,GSW,76,2283,16.1,0.598,0.548,0.251,1.7,10.5,6.2,21,1.3,1,13.7,26,,3.1,2.9,6,0.126,,1.3,-0.3,1,1.7,poolejo01,450,Jordan Poole,SG,22,GSW,76,2283,33%,62%,5%,,,6.3,1.4,95,49,77,18,101,19,723,27,57,poolejo01,450,Jordan Poole,SG,22,GSW,76,2283,0.448,17.8,,0.452,0.142,0.182,0.066,0.061,0.548,,0.55,0.68,0.523,0.457,0.431,0.364,,0.414,0.706,,0.019,16,,0.16,0.355,,5,1,poolejo01,2022
451,Kevin Porter Jr.,PG,21,HOU,61,61,31.3,5.5,13.2,0.415,2.5,6.8,0.375,3,6.5,0.456,0.511,2,3.2,0.642,0.7,3.7,4.4,6.2,1.1,0.4,3.1,2.6,15.6,porteke02,451,Kevin Porter Jr.,PG,21,HOU,61,61,1907,8.4,20.2,0.415,3.9,10.3,0.375,4.5,9.9,0.456,3.1,4.8,0.642,1.1,5.6,6.7,9.4,1.7,0.5,4.8,3.9,23.7,,103,117,porteke02,451,Kevin Porter Jr.,PG,21,HOU,61,1907,13.5,0.531,0.511,0.239,2.5,13,7.7,30.7,1.7,1,17.7,24.1,,0,0.8,0.8,0.021,,-0.1,-1.6,-1.6,0.2,porteke02,451,Kevin Porter Jr.,PG,21,HOU,61,1907,94%,6%,,,,-7,4,118,56,63,10,83,19,922,19,40,porteke02,451,Kevin Porter Jr.,PG,21,HOU,61,1907,0.415,16.5,,0.489,0.203,0.157,0.058,0.071,0.511,,0.456,0.646,0.291,0.362,0.351,0.375,,0.267,0.516,,0.052,34,,0.107,0.477,,0,0,porteke02,2022
452,Michael Porter Jr.,SF,23,DEN,9,9,29.4,4.1,11.4,0.359,1.1,5.3,0.208,3,6.1,0.491,0.408,0.6,1,0.556,1,5.6,6.6,1.9,1.1,0.2,1.3,1.8,9.9,portemi01,452,Michael Porter Jr.,SF,23,DEN,9,9,265,6.8,19.1,0.359,1.9,8.9,0.208,5,10.2,0.491,0.9,1.7,0.556,1.7,9.3,10.9,3.1,1.9,0.4,2.2,3,16.5,,87,111,portemi01,452,Michael Porter Jr.,SF,23,DEN,9,265,7.5,0.416,0.466,0.087,3.9,20.4,12.4,8.9,1.9,0.7,10.1,19.7,,-0.5,0.3,-0.2,-0.032,,-3.9,0.5,-3.5,-0.1,portemi01,452,Michael Porter Jr.,SF,23,DEN,9,265,,,91%,9%,,9.6,7.7,5,2,6,4,5,0,38,3,4,portemi01,452,Michael Porter Jr.,SF,23,DEN,9,265,0.359,17.2,,0.534,0.165,0.097,0.107,0.165,0.466,,0.491,0.706,0.3,0.273,0.529,0.208,,0.704,0.9,,0.019,2,,0.104,0,,1,0,portemi01,2022
453,Otto Porter Jr.,PF,28,GSW,63,15,22.2,3.1,6.6,0.464,1.3,3.4,0.37,1.8,3.2,0.565,0.56,0.8,1,0.803,1.4,4.4,5.7,1.5,1.1,0.5,0.6,1.3,8.2,porteot01,453,Otto Porter Jr.,PF,28,GSW,63,15,1396,6.7,14.5,0.464,2.8,7.5,0.37,3.9,7,0.565,1.7,2.1,0.803,3,9.6,12.6,3.3,2.4,1,1.3,2.9,18,,121,104,porteot01,453,Otto Porter Jr.,PF,28,GSW,63,1396,15.9,0.581,0.519,0.147,6.9,21,14.2,9.6,2.4,2,7.7,15,,2.2,2.7,4.9,0.168,,1,2.1,3.1,1.8,porteot01,453,Otto Porter Jr.,PF,28,GSW,63,1396,,,,64%,36%,6.8,1.6,18,7,47,7,27,3,241,6,9,porteot01,453,Otto Porter Jr.,PF,28,GSW,63,1396,0.464,16.7,,0.481,0.161,0.163,0.087,0.07,0.519,,0.565,0.746,0.515,0.444,0.414,0.37,,0.735,0.95,,0.029,11,,0.241,0.327,,0,0,porteot01,2022
454,Bobby Portis,C,26,MIL,72,59,28.2,5.8,12.1,0.479,1.8,4.7,0.393,3.9,7.4,0.533,0.555,1.2,1.6,0.752,2.5,6.6,9.1,1.2,0.7,0.7,1.3,2.4,14.6,portibo01,454,Bobby Portis,C,26,MIL,72,59,2028,9.9,20.6,0.479,3.1,8,0.393,6.7,12.6,0.533,2,2.7,0.752,4.3,11.3,15.6,2,1.3,1.2,2.1,4.1,24.9,,115,110,portibo01,454,Bobby Portis,C,26,MIL,72,2028,17.7,0.571,0.388,0.13,9.6,24.4,17.2,6.4,1.3,2.4,8.9,21.3,,2.9,2.6,5.5,0.131,,1.2,-1,0.2,1.1,portibo01,454,Bobby Portis,C,26,MIL,72,2028,,,,7%,93%,7,7.9,21,29,78,22,46,4,222,10,48,portibo01,454,Bobby Portis,C,26,MIL,72,2028,0.479,14.5,,0.612,0.219,0.185,0.126,0.082,0.388,,0.533,0.644,0.497,0.455,0.437,0.393,,0.556,1,,0.037,24,,0.382,0.403,,2,0,portibo01,2022
455,Kristaps Porziņģis,PF,26,TOT,51,51,29,6.9,15,0.459,1.5,4.9,0.31,5.4,10.1,0.532,0.51,4.9,5.6,0.867,2,6.1,8.1,2.3,0.7,1.6,1.6,2.7,20.2,porzikr01,455,Kristaps Porziņģis,PF,26,TOT,51,51,1481,11.9,25.9,0.459,2.6,8.5,0.31,9.3,17.4,0.532,8.4,9.7,0.867,3.4,10.4,13.9,4,1.3,2.8,2.7,4.6,34.8,,116,107,porzikr01,455,Kristaps Porziņģis,PF,26,TOT,51,1481,23.7,0.577,0.329,0.373,7.7,23.1,15.4,13.7,1.3,5,8.3,29.5,,3.2,2.4,5.6,0.18,,3.3,0.6,3.9,2.2,porzikr01,455,Kristaps Porziņģis,PF,26,TOT,51,1481,,,,27%,73%,0.6,-1.1,33,24,59,18,115,3,278,18,29,porzikr01,455,Kristaps Porziņģis,PF,26,TOT,51,1481,0.459,14.3,,0.671,0.214,0.183,0.186,0.089,0.329,,0.532,0.762,0.414,0.42,0.456,0.31,,0.682,0.987,,0.124,85,,0.028,0.429,,1,0,porzikr01,2022
455,Kristaps Porziņģis,PF,26,DAL,34,34,29.5,6.7,14.9,0.451,1.4,5.1,0.283,5.3,9.9,0.537,0.499,4.3,5,0.865,1.9,5.8,7.7,2,0.7,1.7,1.6,2.6,19.2,porzikr01,455,Kristaps Porziņģis,PF,26,DAL,34,34,1002,11.5,25.5,0.451,2.5,8.7,0.283,9,16.8,0.537,7.4,8.5,0.865,3.2,9.9,13.1,3.5,1.3,3,2.7,4.4,32.9,,113,106,porzikr01,455,Kristaps Porziņģis,PF,26,DAL,34,1002,21.8,0.561,0.341,0.335,7.1,21.9,14.5,11.7,1.3,5.3,8.3,28.6,,1.6,1.8,3.4,0.161,,2.2,0.8,3,1.3,porzikr01,455,Kristaps Porziņģis,PF,26,DAL,34,1002,,,,39%,61%,2,-2.1,19,19,35,11,66,1,164,10,18,porzikr01,455,Kristaps Porziņģis,PF,26,DAL,34,1002,0.451,14.3,,0.659,0.23,0.161,0.191,0.077,0.341,,0.537,0.778,0.427,0.392,0.41,0.283,,0.711,1,,0.132,60,,0.029,0.4,,0,0,porzikr01,2022
455,Kristaps Porziņģis,PF,26,WAS,17,17,28.2,7.2,15.2,0.475,1.7,4.6,0.367,5.5,10.6,0.522,0.531,5.9,6.8,0.871,2.2,6.6,8.8,2.9,0.7,1.5,1.6,2.9,22.1,porzikr01,455,Kristaps Porziņģis,PF,26,WAS,17,17,479,12.7,26.7,0.475,3,8.2,0.367,9.7,18.6,0.522,10.4,12,0.871,3.9,11.6,15.5,5.2,1.2,2.6,2.9,5.1,38.8,,122,110,porzikr01,455,Kristaps Porziņģis,PF,26,WAS,17,479,27.7,0.606,0.305,0.448,8.9,25.5,17.3,17.9,1.2,4.4,8.3,31.4,,1.6,0.6,2.2,0.22,,5.4,0.2,5.7,0.9,porzikr01,455,Kristaps Porziņģis,PF,26,WAS,17,479,,,,3%,97%,-2.4,1,14,5,24,7,49,2,114,8,11,porzikr01,455,Kristaps Porziņģis,PF,26,WAS,17,479,0.475,14.3,,0.695,0.181,0.224,0.178,0.112,0.305,,0.522,0.723,0.397,0.478,0.517,0.367,,0.628,0.966,,0.108,25,,0.025,0.5,,1,0,porzikr01,2022
456,Micah Potter,C,23,DET,3,0,10.3,1.7,3.7,0.455,0,0.7,0,1.7,3,0.556,0.455,0.7,0.7,1,1.3,1.7,3,0,0.3,0.3,0.3,1.3,4,pottemi01,456,Micah Potter,C,23,DET,3,0,31,7.9,17.3,0.455,0,3.1,0,7.9,14.2,0.556,3.1,3.1,1,6.3,7.9,14.2,0,1.6,1.6,1.6,6.3,18.9,,108,112,pottemi01,456,Micah Potter,C,23,DET,3,31,13.6,0.505,0.182,0.182,13.3,18.4,15.7,0,1.6,2.9,7.8,17.8,,0,0,0,0.073,,-4,-3,-7.1,0,pottemi01,456,Micah Potter,C,23,DET,3,31,,,,,100%,-56.2,-48.6,0,0,1,1,2,1,0,2,0,pottemi01,456,Micah Potter,C,23,DET,3,31,0.455,8.3,,0.818,0.364,0.273,0.182,0,0.182,,0.556,0.5,0.667,0.5,,0,,0.6,,,0,0,,0,,,0,0,pottemi01,2022
457,Dwight Powell,C,30,DAL,82,71,21.9,3.3,4.9,0.671,0.2,0.5,0.351,3.1,4.4,0.703,0.687,2,2.6,0.783,2.1,2.8,4.9,1.2,0.5,0.5,0.8,2.7,8.7,poweldw01,457,Dwight Powell,C,30,DAL,82,71,1798,7.5,11.2,0.671,0.4,1,0.351,7.2,10.2,0.703,4.6,5.9,0.783,4.8,6.5,11.3,2.7,1,1.1,1.8,6.2,20.1,,142,110,poweldw01,457,Dwight Powell,C,30,DAL,82,1798,18.1,0.725,0.092,0.529,10.7,14.3,12.5,8.1,1,2,11.5,14,,6,2.2,8.2,0.219,,0.4,0.5,0.9,1.3,poweldw01,457,Dwight Powell,C,30,DAL,82,1798,,,,,100%,2.9,-1.2,19,13,123,28,105,18,232,44,25,poweldw01,457,Dwight Powell,C,30,DAL,82,1798,0.671,4.6,,0.908,0.708,0.16,0.02,0.02,0.092,,0.703,0.792,0.422,0.375,0.125,0.351,,0.855,1,,0.302,108,,0.216,0.625,,1,0,poweldw01,2022
458,Myles Powell,PG,24,PHI,11,0,4.7,0.5,1.5,0.294,0.1,0.5,0.167,0.4,1,0.364,0.324,0.2,0.2,1,0.1,0.5,0.5,0.3,0.1,0,0.3,0.7,1.2,powelmy01,458,Myles Powell,PG,24,PHI,11,0,52,4.8,16.3,0.294,1,5.8,0.167,3.8,10.6,0.364,1.9,1.9,1,1,4.8,5.8,2.9,1,0,2.9,7.7,12.5,,74,115,powelmy01,458,Myles Powell,PG,24,PHI,11,52,0.2,0.364,0.353,0.118,2.2,10.6,6.4,8,1,0,14.4,18,,-0.2,0,-0.1,-0.109,,-10.5,-2.2,-12.7,-0.1,powelmy01,458,Myles Powell,PG,24,PHI,11,52,100%,,,,,-14.6,-17.5,1,1,3,0,0,1,8,0,1,powelmy01,458,Myles Powell,PG,24,PHI,11,52,0.294,13.5,,0.647,0.353,0.176,0,0.118,0.353,,0.364,0.667,0,,0,0.167,,0,0,,0,0,,0,,,0,0,powelmy01,2022
459,Norman Powell,SF-SG,28,TOT,45,41,32.4,6.2,13.4,0.461,2.4,5.6,0.419,3.8,7.8,0.491,0.549,4.2,5.2,0.811,0.4,2.8,3.2,2.1,0.9,0.5,1.5,2.4,19,powelno01,459,Norman Powell,SF-SG,28,TOT,45,41,1458,9.4,20.3,0.461,3.6,8.5,0.419,5.8,11.8,0.491,6.3,7.8,0.811,0.7,4.2,4.9,3.2,1.4,0.7,2.3,3.6,28.6,,116,119,powelno01,459,Norman Powell,SF-SG,28,TOT,45,1458,16.3,0.603,0.418,0.385,1.5,9.7,5.4,10.8,1.4,1.4,8.9,23.1,,2.4,0.4,2.8,0.093,,1.2,-1.5,-0.3,0.6,powelno01,459,Norman Powell,SF-SG,28,TOT,45,1458,4%,21%,68%,6%,,-7.4,1.3,30,29,48,4,107,6,233,21,32,powelno01,459,Norman Powell,SF-SG,28,TOT,45,1458,0.461,14.4,,0.582,0.256,0.179,0.058,0.089,0.418,,0.491,0.568,0.407,0.514,0.426,0.419,,0.509,0.877,,0.026,13,,0.316,0.388,,0,0,powelno01,2022
459,Norman Powell,SF,28,POR,40,39,33.3,6.2,13.6,0.456,2.3,5.7,0.406,3.9,7.8,0.492,0.542,4,5,0.803,0.4,2.9,3.3,2.1,1,0.4,1.6,2.3,18.7,powelno01,459,Norman Powell,SF,28,POR,40,39,1333,9.1,19.9,0.456,3.4,8.4,0.406,5.6,11.5,0.492,5.8,7.3,0.803,0.6,4.2,4.8,3,1.5,0.6,2.3,3.4,27.3,,114,119,powelno01,459,Norman Powell,SF,28,POR,40,1333,15.3,0.593,0.423,0.365,1.4,9.8,5.4,10,1.5,1.3,9,22.5,,1.8,0.3,2.1,0.076,,0.6,-1.6,-1,0.3,powelno01,459,Norman Powell,SF,28,POR,40,1333,,18%,75%,7%,,-7.6,2,27,27,41,3,92,6,200,18,29,powelno01,459,Norman Powell,SF,28,POR,40,1333,0.456,14.4,,0.577,0.264,0.172,0.052,0.09,0.423,,0.492,0.559,0.409,0.464,0.469,0.406,,0.513,0.914,,0.028,12,,0.332,0.382,,0,0,powelno01,2022
459,Norman Powell,SG,28,LAC,5,2,25,6.4,12.6,0.508,2.6,4.8,0.542,3.8,7.8,0.487,0.611,6,7,0.857,0.6,2.2,2.8,2.8,0.4,0.8,1.4,2.8,21.4,powelno01,459,Norman Powell,SG,28,LAC,5,2,125,12.5,24.7,0.508,5.1,9.4,0.542,7.4,15.3,0.487,11.8,13.7,0.857,1.2,4.3,5.5,5.5,0.8,1.6,2.7,5.5,41.9,,132,113,powelno01,459,Norman Powell,SG,28,LAC,5,125,27.1,0.682,0.381,0.556,2.6,9.1,5.9,19.5,0.8,2.7,8.2,30,,0.6,0.1,0.7,0.272,,7.8,-0.1,7.7,0.3,powelno01,459,Norman Powell,SG,28,LAC,5,125,44%,56%,,,,-5.9,-6.2,3,2,7,1,15,0,33,3,3,powelno01,459,Norman Powell,SG,28,LAC,5,125,0.508,14.2,,0.619,0.19,0.238,0.111,0.079,0.381,,0.487,0.667,0.4,0.714,0,0.542,,0.474,0.615,,0.016,1,,0.167,0.5,,0,0,powelno01,2022
460,Joshua Primo,SF,19,SAS,50,16,19.3,2,5.4,0.374,0.8,2.7,0.307,1.2,2.7,0.444,0.452,0.9,1.2,0.746,0.6,1.6,2.3,1.6,0.4,0.5,1.1,1.6,5.8,primojo01,460,Joshua Primo,SF,19,SAS,50,16,965,5,13.4,0.374,2.1,6.8,0.307,2.9,6.6,0.444,2.2,2.9,0.746,1.6,4,5.6,4,1,1.1,2.8,3.9,14.3,,96,115,primojo01,460,Joshua Primo,SF,19,SAS,50,965,7.1,0.487,0.507,0.219,3.5,8.9,6.1,10.6,1,2,16.1,15.4,,-0.6,0.6,0,0.001,,-3.8,-1.1,-5,-0.7,primojo01,460,Joshua Primo,SF,19,SAS,50,965,,7%,77%,16%,,-3.7,-5,40,7,51,5,24,10,187,4,10,primojo01,460,Joshua Primo,SF,19,SAS,50,965,0.374,15.9,,0.493,0.2,0.178,0.07,0.044,0.507,,0.444,0.611,0.375,0.263,0.25,0.307,,0.525,0.929,,0.033,8,,0.35,0.271,,1,0,primojo01,2022
461,Taurean Prince,PF,27,MIN,69,8,17.1,2.6,5.7,0.454,1.2,3.3,0.376,1.3,2.3,0.565,0.564,0.9,1.2,0.756,0.4,2.1,2.5,1,0.7,0.3,0.8,1.7,7.3,princta02,461,Taurean Prince,PF,27,MIN,69,8,1177,7.2,15.8,0.454,3.5,9.3,0.376,3.7,6.5,0.565,2.5,3.3,0.756,1.1,6,7,2.7,1.9,0.9,2.1,4.7,20.3,,112,112,princta02,461,Taurean Prince,PF,27,MIN,69,1177,12.4,0.589,0.587,0.21,2.3,13.8,7.9,8.1,1.9,1.9,11.1,17,,1,1.2,2.2,0.09,,-1,0,-0.9,0.3,princta02,461,Taurean Prince,PF,27,MIN,69,1177,,1%,53%,45%,,-0.1,-3.6,24,14,66,2,42,23,164,13,13,princta02,461,Taurean Prince,PF,27,MIN,69,1177,0.454,17.2,,0.413,0.174,0.138,0.062,0.038,0.587,,0.565,0.676,0.463,0.625,0.333,0.376,,0.692,0.942,,0.023,7,,0.402,0.446,,2,0,princta02,2022
462,Payton Pritchard,PG,24,BOS,71,2,14.1,2.3,5.3,0.429,1.4,3.5,0.412,0.8,1.8,0.461,0.564,0.3,0.3,1,0.5,1.4,1.9,2,0.4,0.1,0.6,0.9,6.2,pritcpa01,462,Payton Pritchard,PG,24,BOS,71,2,1001,7.9,18.5,0.429,5,12.2,0.412,2.9,6.4,0.461,1,1,1,1.6,5.1,6.7,6.9,1.2,0.3,2,3,21.9,,120,110,pritcpa01,462,Payton Pritchard,PG,24,BOS,71,1001,15,0.578,0.657,0.056,3.5,10.8,7.2,20.4,1.2,0.5,9.7,18.6,,1.8,1.2,3.1,0.148,,1.7,0.1,1.8,1,pritcpa01,462,Payton Pritchard,PG,24,BOS,71,1001,100%,,,,,3.5,-5.6,22,9,20,2,6,3,353,2,13,pritcpa01,462,Payton Pritchard,PG,24,BOS,71,1001,0.429,20.6,,0.343,0.094,0.091,0.062,0.097,0.657,,0.461,0.629,0.353,0.478,0.389,0.412,,0.356,0.802,,0.003,1,,0.167,0.585,,0,0,pritcpa01,2022
463,Trevelin Queen,SG,24,HOU,10,0,7.4,1.5,3.3,0.455,0.9,2.4,0.375,0.6,0.9,0.667,0.591,0.4,0.4,1,0.7,0.9,1.6,0.4,0.5,0.1,0.7,0.6,4.3,queentr01,463,Trevelin Queen,SG,24,HOU,10,0,74,9.6,21.2,0.455,5.8,15.4,0.375,3.9,5.8,0.667,2.6,2.6,1,4.5,5.8,10.3,2.6,3.2,0.6,4.5,3.9,27.7,,109,114,queentr01,463,Trevelin Queen,SG,24,HOU,10,74,18.2,0.619,0.727,0.121,10.3,13.4,11.9,8.8,3.2,1.2,16.8,23.9,,0.1,0.1,0.1,0.08,,2.7,-0.8,1.9,0.1,queentr01,463,Trevelin Queen,SG,24,HOU,10,74,37%,62%,1%,,,3.6,12.9,2,4,4,1,3,1,10,2,0,queentr01,463,Trevelin Queen,SG,24,HOU,10,74,0.455,19.6,,0.273,0.242,0.03,0,0,0.727,,0.667,0.75,0,,,0.375,,0.5,0.556,,0.03,1,,0.167,0.5,,0,0,queentr01,2022
464,Neemias Queta,C,22,SAC,15,0,8,1.1,2.5,0.447,0,0,,1.1,2.5,0.447,0.447,0.7,1.1,0.647,0.9,1.1,2.1,0.4,0.1,0.5,0.4,1.2,3,quetane01,464,Neemias Queta,C,22,SAC,15,0,120,6.8,15.2,0.447,0,0,,6.8,15.2,0.447,4.4,6.8,0.647,5.6,6.8,12.4,2.4,0.4,3.2,2.4,7.2,18,,106,115,quetane01,464,Neemias Queta,C,22,SAC,15,120,12.7,0.495,0,0.447,12.6,15.6,14.1,7.2,0.4,5.8,11.7,18.4,,0,0.1,0.1,0.051,,-4.1,-1,-5.1,-0.1,quetane01,464,Neemias Queta,C,22,SAC,15,120,,,,,100%,-2.4,3.1,1,1,8,3,8,0,12,1,3,quetane01,464,Neemias Queta,C,22,SAC,15,120,0.447,5.4,,1,0.447,0.368,0.132,0.053,0,,0.447,0.529,0.5,0.2,0,,,0.647,,,0.158,5,,,,,0,0,quetane01,2022
465,Immanuel Quickley,PG,22,NYK,78,3,23.1,3.6,9.3,0.392,1.8,5.1,0.346,1.9,4.2,0.448,0.487,2.3,2.6,0.881,0.4,2.8,3.2,3.5,0.7,0,1.3,2.1,11.3,quickim01,465,Immanuel Quickley,PG,22,NYK,78,3,1802,7.9,20.1,0.392,3.8,11,0.346,4.1,9.1,0.448,4.9,5.6,0.881,0.9,6,6.9,7.6,1.5,0.1,2.7,4.6,24.5,,114,112,quickim01,465,Immanuel Quickley,PG,22,NYK,78,1802,14.6,0.543,0.547,0.278,1.8,13.1,7.4,24.5,1.5,0.2,10.9,22.2,,2.5,1.8,4.2,0.113,,0.2,0,0.2,1,quickim01,465,Immanuel Quickley,PG,22,NYK,78,1802,82%,18%,,,,7.9,13.8,57,20,62,11,83,7,656,21,33,quickim01,465,Immanuel Quickley,PG,22,NYK,78,1802,0.392,18.4,,0.453,0.09,0.167,0.13,0.066,0.547,,0.448,0.631,0.421,0.404,0.354,0.346,,0.299,0.526,,0.004,2,,0.104,0.39,,0,0,quickim01,2022
466,Jahmi'us Ramsey,SG,20,SAC,19,0,7.1,1.3,3.1,0.414,0.3,0.9,0.278,1,2.1,0.475,0.457,0.4,0.7,0.5,0.2,0.5,0.7,0.4,0.1,0.1,0.3,0.5,3.2,ramseja01,466,Jahmi'us Ramsey,SG,20,SAC,19,0,134,8.6,20.8,0.414,1.8,6.5,0.278,6.8,14.4,0.475,2.5,5,0.5,1.4,3.2,4.7,2.5,0.4,0.4,1.8,3.6,21.5,,95,121,ramseja01,466,Jahmi'us Ramsey,SG,20,SAC,19,134,7.9,0.468,0.31,0.241,3.2,7.4,5.3,7.9,0.4,0.6,7.2,22.2,,-0.1,0,-0.1,-0.047,,-3.5,-3.4,-6.9,-0.2,ramseja01,466,Jahmi'us Ramsey,SG,20,SAC,19,134,27%,66%,7%,,,-9.3,-4,0,4,4,1,6,0,16,0,3,ramseja01,466,Jahmi'us Ramsey,SG,20,SAC,19,134,0.414,12.4,,0.69,0.31,0.224,0.069,0.086,0.31,,0.475,0.667,0.231,0.25,0.6,0.278,,0.579,0.8,,0.034,2,,0.167,0.333,,0,0,ramseja01,2022
467,Julius Randle,PF,27,NYK,72,72,35.3,7.1,17.3,0.411,1.7,5.4,0.308,5.4,11.9,0.458,0.459,4.2,5.6,0.756,1.7,8.2,9.9,5.1,0.7,0.5,3.4,2.8,20.1,randlju01,467,Julius Randle,PF,27,NYK,72,72,2544,10.1,24.5,0.411,2.4,7.7,0.308,7.7,16.8,0.458,6,7.9,0.756,2.5,11.6,14.1,7.3,1,0.8,4.8,4,28.5,,102,109,randlju01,467,Julius Randle,PF,27,NYK,72,2544,15.7,0.509,0.313,0.322,5.2,25.5,15.1,25.1,1,1.5,14.7,28.7,,-0.3,3.4,3.1,0.059,,0.4,0.2,0.5,1.6,randlju01,467,Julius Randle,PF,27,NYK,72,2544,,,1%,92%,7%,-3,-9.5,111,74,83,37,165,5,976,42,66,randlju01,467,Julius Randle,PF,27,NYK,72,2544,0.411,13.8,,0.687,0.254,0.152,0.137,0.144,0.313,,0.458,0.627,0.368,0.374,0.335,0.308,,0.362,0.8,,0.04,43,,0.115,0.289,,0,0,randlju01,2022
468,Austin Reaves,SG,23,LAL,61,19,23.2,2.4,5.2,0.459,0.9,2.7,0.317,1.5,2.5,0.616,0.542,1.6,1.9,0.839,0.7,2.4,3.2,1.8,0.5,0.3,0.7,1.4,7.3,reaveau01,468,Austin Reaves,SG,23,LAL,61,19,1418,4.9,10.7,0.459,1.8,5.6,0.317,3.1,5.1,0.616,3.3,4,0.839,1.5,5,6.5,3.7,1,0.7,1.4,2.9,15,,123,116,reaveau01,468,Austin Reaves,SG,23,LAL,61,1418,11.5,0.6,0.525,0.371,3.4,11.2,7.3,10.3,1,1.3,9.8,12.4,,2.1,0.8,2.9,0.097,,-1.3,-0.6,-1.9,0,reaveau01,468,Austin Reaves,SG,23,LAL,61,1418,5%,47%,47%,2%,,1.1,6.5,23,10,40,2,51,33,271,14,11,reaveau01,468,Austin Reaves,SG,23,LAL,61,1418,0.459,16.6,,0.475,0.211,0.157,0.066,0.041,0.525,,0.616,0.746,0.56,0.571,0.231,0.317,,0.559,0.981,,0.019,6,,0.287,0.354,,3,0,reaveau01,2022
