,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional,Rk.1,Player.1,Pos.1,Age.1,Tm.1,G.1,GS.1,MP.1,FG.1,FGA.1,FG%.1,3P.1,3PA.1,3P%.1,2P.1,2PA.1,2P%.1,FT.1,FTA.1,FT%.1,ORB.1,DRB.1,TRB.1,AST.1,STL.1,BLK.1,TOV.1,PF.1,PTS.1,Player-additional.1,ORtg,DRtg,Player-additional.2,Rk.2,Player.2,Pos.2,Age.2,Tm.2,G.2,MP.2,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 83,OWS,DWS,WS,WS/48,Unnamed: 88,OBPM,DBPM,BPM,VORP,Player-additional.3,Rk.3,Player.3,Pos.3,Age.3,Tm.3,G.3,MP.3,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot.1,Off..1,PGA,And1,Blkd,-9999,Rk.4,Player.4,Pos.4,Age.4,Tm.4,G.4,MP.4,FG%.2,Dist.,Unnamed: 127,2P.2,0-3,10-Mar,16-Oct,16-3P,3P.2,Unnamed: 134,2P.3,0-3.1,10-Mar.1,16-Oct.1,16-3P.1,3P.3,Unnamed: 141,2P.4,3P.4,Unnamed: 144,%FGA,#,Unnamed: 147,%3PA,3P%.2,Unnamed: 150,Att.,#.1,-9999.1
317,258,James Johnson,PF,30,MIA,73,41,26.6,4.2,8.4,0.503,0.8,2.5,0.308,3.5,5.9,0.587,0.55,1.5,2.2,0.698,0.8,4.1,4.9,3.8,1.0,0.7,1.9,2.6,10.8,johnsja01,258,James Johnson,PF,30,MIA,73,41,1943,5.7,11.4,0.503,1.1,3.4,0.308,4.7,7.9,0.587,2.1,3.0,0.698,1.1,5.5,6.6,5.2,1.3,0.9,2.6,3.6,14.6,johnsja01,109.0,105,johnsja01,258,James Johnson,PF,30,MIA,73,1943,15.8,0.575,0.301,0.264,3.5,17.2,10.3,22.5,1.8,2.2,17.1,19.1,,2.2,2.8,5.0,0.123,,0.0,1.6,1.6,1.7,johnsja01,258,James Johnson,PF,30,MIA,73,1943,,,1%,96%,4%,0.7,-0.6,73,40,97,19,77,1,706,29,27,johnsja01,258,James Johnson,PF,30,MIA,73,1943,0.503,10.9,,0.699,0.383,0.181,0.064,0.072,0.301,,0.587,0.698,0.486,0.436,0.386,0.308,,0.413,0.912,,0.094,49,,0.378,0.314,,1,0,johnsja01
318,259,Joe Johnson,SF,36,TOT,55,4,21.9,2.7,6.5,0.406,0.7,2.6,0.276,1.9,3.9,0.493,0.461,0.7,0.8,0.889,0.3,2.9,3.1,1.5,0.3,0.1,0.9,1.2,6.8,johnsjo02,259,Joe Johnson,SF,36,TOT,55,4,1205,4.4,10.8,0.406,1.2,4.3,0.276,3.2,6.4,0.493,1.2,1.3,0.889,0.4,4.7,5.1,2.5,0.5,0.2,1.5,2.0,11.1,johnsjo02,98.0,109,johnsjo02,259,Joe Johnson,SF,36,TOT,55,1205,8.1,0.49,0.403,0.125,1.3,14.7,8.1,10.2,0.7,0.5,11.4,15.9,,-0.3,1.3,1.0,0.04,,-2.7,-0.2,-2.9,-0.3,johnsjo02,259,Joe Johnson,SF,36,TOT,55,1205,,5%,56%,39%,,-3.6,-11.9,18,22,32,1,15,4,210,3,3,johnsjo02,259,Joe Johnson,SF,36,TOT,55,1205,0.406,16.2,,0.597,0.033,0.244,0.189,0.131,0.403,,0.493,0.667,0.523,0.471,0.426,0.276,,0.226,0.975,,0.003,0,,0.386,0.321,,1,0,johnsjo02
322,261,Stanley Johnson,SF,21,DET,69,50,27.4,3.0,8.1,0.375,1.0,3.4,0.286,2.1,4.7,0.439,0.435,1.6,2.1,0.772,0.5,3.2,3.7,1.6,1.4,0.2,1.1,2.4,8.7,johnsst04,261,Stanley Johnson,SF,21,DET,69,50,1894,4.0,10.6,0.375,1.3,4.4,0.286,2.7,6.2,0.439,2.1,2.8,0.772,0.6,4.2,4.8,2.1,1.8,0.3,1.5,3.2,11.4,johnsst04,97.0,107,johnsst04,261,Stanley Johnson,SF,21,DET,69,1894,9.0,0.48,0.418,0.259,1.9,13.0,7.3,8.5,2.5,0.7,11.0,16.4,,-0.6,2.4,1.8,0.046,,-4.0,1.1,-2.9,-0.4,johnsst04,261,Stanley Johnson,SF,21,DET,69,1894,,1%,99%,,,-0.5,-0.7,38,15,75,13,64,4,277,8,36,johnsst04,261,Stanley Johnson,SF,21,DET,69,1894,0.375,14.8,,0.582,0.22,0.157,0.084,0.121,0.418,,0.439,0.659,0.227,0.34,0.382,0.286,,0.371,0.97,,0.023,10,,0.303,0.282,,3,0,johnsst04
323,262,Tyler Johnson,PG,25,MIA,72,39,28.5,4.3,9.9,0.435,1.7,4.5,0.367,2.6,5.4,0.491,0.518,1.5,1.8,0.822,0.5,3.0,3.4,2.3,0.8,0.5,1.1,2.1,11.7,johnsty01,262,Tyler Johnson,PG,25,MIA,72,39,2052,5.4,12.5,0.435,2.1,5.7,0.367,3.3,6.8,0.491,1.9,2.3,0.822,0.6,3.8,4.4,2.9,1.1,0.6,1.4,2.6,14.8,johnsty01,109.0,108,johnsty01,262,Tyler Johnson,PG,25,MIA,72,2052,13.0,0.549,0.456,0.181,1.9,11.7,6.8,12.4,1.5,1.4,9.5,18.6,,1.9,2.3,4.2,0.097,,-0.5,0.2,-0.3,0.9,johnsty01,262,Tyler Johnson,PG,25,MIA,72,2052,98%,2%,,,,2.1,2.4,50,16,88,7,51,13,410,14,39,johnsty01,262,Tyler Johnson,PG,25,MIA,72,2052,0.435,16.0,,0.544,0.198,0.118,0.082,0.146,0.456,,0.491,0.638,0.429,0.379,0.404,0.367,,0.532,0.95,,0.031,21,,0.287,0.366,,1,0,johnsty01
324,263,Wesley Johnson,SF,30,LAC,74,40,20.1,2.0,5.0,0.408,0.8,2.4,0.339,1.2,2.6,0.471,0.489,0.6,0.8,0.741,0.4,2.5,2.9,0.8,1.0,0.8,0.7,2.0,5.4,johnswe01,263,Wesley Johnson,SF,30,LAC,74,40,1486,3.6,8.9,0.408,1.5,4.3,0.339,2.2,4.6,0.471,1.0,1.4,0.741,0.7,4.5,5.2,1.5,1.8,1.5,1.3,3.5,9.8,johnswe01,99.0,107,johnswe01,263,Wesley Johnson,SF,30,LAC,74,1486,9.8,0.512,0.481,0.158,2.2,13.6,8.0,5.6,2.5,3.5,12.3,13.0,,-0.1,1.7,1.7,0.055,,-2.5,1.7,-0.7,0.5,johnswe01,263,Wesley Johnson,SF,30,LAC,74,1486,,1%,91%,8%,,-0.7,-1.7,31,13,86,3,27,3,147,5,9,johnswe01,263,Wesley Johnson,SF,30,LAC,74,1486,0.408,17.5,,0.519,0.155,0.038,0.079,0.247,0.481,,0.471,0.649,0.286,0.379,0.418,0.339,,0.756,0.9,,0.046,16,,0.537,0.389,,1,0,johnswe01
325,264,Nikola Jokić,C,22,DEN,75,73,32.6,6.7,13.5,0.499,1.5,3.7,0.396,5.2,9.7,0.538,0.554,3.5,4.2,0.85,2.6,8.1,10.7,6.1,1.2,0.8,2.8,2.8,18.5,jokicni01,264,Nikola Jokić,C,22,DEN,75,73,2443,7.4,14.9,0.499,1.6,4.1,0.396,5.8,10.8,0.538,3.9,4.6,0.85,2.9,9.0,11.8,6.7,1.3,0.9,3.1,3.1,20.4,jokicni01,121.0,107,jokicni01,264,Nikola Jokić,C,22,DEN,75,2443,24.4,0.603,0.277,0.31,9.0,27.9,18.5,29.6,1.8,2.1,15.5,24.2,,7.8,2.9,10.7,0.211,,5.3,1.6,6.9,5.5,jokicni01,264,Nikola Jokić,C,22,DEN,75,2443,,,,,100%,5.2,10.2,97,53,80,31,134,9,1065,43,44,jokicni01,264,Nikola Jokić,C,22,DEN,75,2443,0.499,11.9,,0.723,0.225,0.287,0.113,0.096,0.277,,0.538,0.674,0.5,0.456,0.443,0.396,,0.542,0.892,,0.009,8,,0.075,0.571,,3,0,jokicni01
326,265,Damian Jones,C,22,GSW,15,0,5.9,0.7,1.5,0.5,0.0,0.0,,0.7,1.5,0.5,0.5,0.2,0.3,0.6,0.3,0.6,0.9,0.1,0.1,0.2,0.3,0.9,1.7,jonesda03,265,Damian Jones,C,22,GSW,15,0,89,4.4,8.9,0.5,0.0,0.0,,4.4,8.9,0.5,1.2,2.0,0.6,2.0,3.6,5.7,0.8,0.4,1.2,1.6,5.7,10.1,jonesda03,99.0,111,jonesda03,265,Damian Jones,C,22,GSW,15,89,6.8,0.517,0.0,0.227,6.8,10.6,8.8,2.9,0.5,2.7,14.2,13.9,,0.0,0.1,0.1,0.031,,-5.3,-1.8,-7.1,-0.1,jonesda03,265,Damian Jones,C,22,GSW,15,89,,,,,100%,-1.2,-7.6,0,1,7,2,3,1,4,1,3,jonesda03,265,Damian Jones,C,22,GSW,15,89,0.5,5.6,,1.0,0.5,0.273,0.045,0.182,0.0,,0.5,0.818,0.333,0.0,0.0,,,0.818,,,0.273,5,,,,,0,0,jonesda03
327,266,Derrick Jones Jr.,SF,20,TOT,20,8,12.3,1.1,2.7,0.396,0.2,0.9,0.167,0.9,1.8,0.514,0.425,0.8,1.2,0.667,1.1,0.9,1.9,0.5,0.2,0.7,0.4,1.2,3.1,jonesde02,266,Derrick Jones Jr.,SF,20,TOT,20,8,245,3.1,7.8,0.396,0.4,2.6,0.167,2.6,5.1,0.514,2.4,3.5,0.667,3.1,2.5,5.6,1.3,0.6,1.9,1.0,3.5,9.0,jonesde02,107.0,109,jonesde02,266,Derrick Jones Jr.,SF,20,TOT,20,245,10.1,0.48,0.34,0.453,9.6,7.8,8.7,5.1,0.8,4.4,9.9,12.8,,0.1,0.2,0.4,0.075,,-2.9,0.2,-2.7,0.0,jonesde02,266,Derrick Jones Jr.,SF,20,TOT,20,245,1%,18%,79%,2%,,-6.5,-6.4,4,0,13,2,12,2,19,2,4,jonesde02,266,Derrick Jones Jr.,SF,20,TOT,20,245,0.396,10.4,,0.66,0.358,0.245,0.057,0.0,0.34,,0.514,0.684,0.385,0.0,,0.167,,0.278,1.0,,0.132,7,,0.444,0.25,,0,0,jonesde02
330,267,Jalen Jones,SF,24,TOT,16,0,11.3,1.6,4.3,0.382,0.6,1.6,0.385,1.0,2.6,0.381,0.456,0.8,1.2,0.632,0.8,1.6,2.4,0.3,0.3,0.1,0.4,1.4,4.6,jonesja04,267,Jalen Jones,SF,24,TOT,16,0,181,5.2,13.5,0.382,2.0,5.2,0.385,3.2,8.4,0.381,2.4,3.8,0.632,2.6,5.0,7.6,0.8,1.0,0.2,1.4,4.4,14.7,jonesja04,98.0,110,jonesja04,267,Jalen Jones,SF,24,TOT,16,181,10.3,0.485,0.382,0.279,7.7,15.7,11.6,3.5,1.4,0.5,8.4,20.9,,0.0,0.2,0.1,0.027,,-3.4,-2.6,-6.0,-0.2,jonesja04,267,Jalen Jones,SF,24,TOT,16,181,,16%,66%,17%,1%,-8.9,-6.2,1,4,11,2,11,0,10,3,8,jonesja04,267,Jalen Jones,SF,24,TOT,16,181,0.382,11.4,,0.618,0.382,0.176,0.029,0.015,0.382,,0.381,0.538,0.083,0.5,0.0,0.385,,0.438,0.7,,0.029,2,,0.192,0.4,,0,0,jonesja04
333,268,Tyus Jones,PG,21,MIN,82,11,17.9,1.8,4.0,0.457,0.5,1.6,0.349,1.3,2.4,0.528,0.526,0.9,1.0,0.877,0.2,1.4,1.6,2.8,1.2,0.1,0.7,1.3,5.1,jonesty01,268,Tyus Jones,PG,21,MIN,82,11,1467,3.7,8.0,0.457,1.1,3.2,0.349,2.6,4.9,0.528,1.7,2.0,0.877,0.4,2.8,3.2,5.7,2.3,0.1,1.4,2.7,10.2,jonesty01,119.0,110,jonesty01,268,Tyus Jones,PG,21,MIN,82,1467,14.1,0.572,0.393,0.247,1.2,9.2,5.2,21.2,3.2,0.4,14.0,12.7,,2.3,1.2,3.6,0.117,,-0.8,1.7,0.8,1.1,jonesty01,268,Tyus Jones,PG,21,MIN,82,1467,98%,2%,,,,6.4,6.1,33,11,52,10,37,11,544,10,18,jonesty01,268,Tyus Jones,PG,21,MIN,82,1467,0.457,14.0,,0.607,0.229,0.186,0.113,0.079,0.393,,0.528,0.68,0.377,0.514,0.462,0.349,,0.381,0.933,,0.009,2,,0.333,0.372,,2,0,jonesty01
334,269,DeAndre Jordan,C,29,LAC,77,77,31.5,4.8,7.5,0.645,0.0,0.0,,4.8,7.5,0.645,0.645,2.4,4.1,0.58,4.3,10.9,15.2,1.5,0.5,0.9,1.8,2.6,12.0,jordade01,269,DeAndre Jordan,C,29,LAC,77,77,2424,5.5,8.6,0.645,0.0,0.0,,5.5,8.6,0.645,2.7,4.6,0.58,4.9,12.5,17.4,1.7,0.6,1.1,2.0,3.0,13.8,jordade01,125.0,105,jordade01,269,DeAndre Jordan,C,29,LAC,77,2424,20.2,0.648,0.0,0.54,15.1,37.6,26.5,7.1,0.8,2.4,16.1,15.2,,6.0,3.4,9.4,0.186,,1.7,-0.3,1.4,2.1,jordade01,269,DeAndre Jordan,C,29,LAC,77,2424,,,,,100%,-2.4,-6.9,70,26,90,23,113,2,270,29,32,jordade01,269,DeAndre Jordan,C,29,LAC,77,2424,0.645,1.3,,1.0,0.843,0.145,0.005,0.002,0.0,,0.645,0.702,0.357,0.333,0.0,,,0.665,,,0.401,212,,,,,0,0,jordade01
335,270,Cory Joseph,PG,26,IND,82,17,27.0,3.1,7.4,0.424,0.8,2.3,0.353,2.3,5.0,0.457,0.479,0.9,1.1,0.745,0.5,2.7,3.2,3.2,1.0,0.2,1.1,1.7,7.9,josepco01,270,Cory Joseph,PG,26,IND,82,17,2210,4.2,9.8,0.424,1.1,3.1,0.353,3.1,6.7,0.457,1.1,1.5,0.745,0.6,3.6,4.3,4.2,1.3,0.3,1.4,2.3,10.6,josepco01,106.0,110,josepco01,270,Cory Joseph,PG,26,IND,82,2210,11.0,0.503,0.315,0.156,2.0,11.4,6.7,16.1,1.8,0.7,11.9,14.8,,1.2,2.0,3.1,0.068,,-1.8,0.3,-1.5,0.3,josepco01,270,Cory Joseph,PG,26,IND,82,2210,62%,38%,,,,0.0,-3.5,50,18,68,4,29,18,609,6,27,josepco01,270,Cory Joseph,PG,26,IND,82,2210,0.424,15.4,,0.685,0.171,0.106,0.152,0.255,0.315,,0.457,0.602,0.422,0.435,0.39,0.353,,0.27,0.91,,0.0,0,,0.242,0.37,,2,0,josepco01
336,271,Frank Kaminsky,PF,24,CHO,79,4,23.2,3.9,9.1,0.429,1.3,3.5,0.38,2.6,5.6,0.459,0.501,2.0,2.5,0.799,0.6,3.1,3.6,1.6,0.5,0.2,0.8,1.2,11.1,kaminfr01,271,Frank Kaminsky,PF,24,CHO,79,4,1835,6.0,14.0,0.429,2.0,5.4,0.38,4.0,8.7,0.459,3.0,3.8,0.799,0.9,4.7,5.7,2.5,0.7,0.4,1.3,1.9,17.1,kaminfr01,110.0,111,kaminfr01,271,Frank Kaminsky,PF,24,CHO,79,1835,14.4,0.545,0.383,0.271,2.7,14.5,8.5,11.0,1.0,0.9,7.6,20.5,,2.3,1.3,3.6,0.094,,0.6,-0.8,-0.2,0.8,kaminfr01,271,Frank Kaminsky,PF,24,CHO,79,1835,,,,71%,30%,-2.2,-4.4,27,15,61,10,96,3,307,24,39,kaminfr01,271,Frank Kaminsky,PF,24,CHO,79,1835,0.429,14.2,,0.617,0.17,0.251,0.13,0.066,0.383,,0.459,0.672,0.378,0.43,0.277,0.38,,0.517,0.99,,0.022,15,,0.077,0.286,,0,0,kaminfr01
337,272,Luke Kennard,SG,21,DET,73,9,20.0,2.8,6.4,0.443,1.1,2.7,0.415,1.7,3.7,0.463,0.53,0.9,1.0,0.855,0.3,2.1,2.4,1.7,0.6,0.2,0.9,1.2,7.6,kennalu01,272,Luke Kennard,SG,21,DET,73,9,1463,5.1,11.4,0.443,2.0,4.8,0.415,3.1,6.6,0.463,1.6,1.9,0.855,0.5,3.8,4.3,3.1,1.1,0.3,1.7,2.1,13.7,kennalu01,108.0,109,kennalu01,272,Luke Kennard,SG,21,DET,73,1463,12.1,0.56,0.419,0.163,1.6,11.9,6.6,12.7,1.5,0.8,12.2,17.2,,1.1,1.4,2.6,0.085,,-0.9,0.1,-0.8,0.5,kennalu01,272,Luke Kennard,SG,21,DET,73,1463,,71%,29%,,,3.6,5.9,34,24,51,3,32,0,304,8,19,kennalu01,272,Luke Kennard,SG,21,DET,73,1463,0.443,16.5,,0.581,0.133,0.135,0.127,0.185,0.419,,0.463,0.597,0.302,0.441,0.5,0.415,,0.528,0.975,,0.011,5,,0.144,0.393,,0,0,kennalu01
338,273,Michael Kidd-Gilchrist,SF,24,CHO,74,74,25.0,3.8,7.6,0.504,0.0,0.0,0.0,3.8,7.5,0.505,0.504,1.6,2.3,0.684,1.1,2.9,4.1,1.0,0.7,0.4,0.7,1.9,9.2,kiddgmi01,273,Michael Kidd-Gilchrist,SF,24,CHO,74,74,1850,5.5,10.9,0.504,0.0,0.0,0.0,5.5,10.9,0.505,2.3,3.3,0.684,1.6,4.2,5.9,1.4,1.0,0.6,1.0,2.8,13.3,kiddgmi01,110.0,110,kiddgmi01,273,Michael Kidd-Gilchrist,SF,24,CHO,74,1850,12.5,0.536,0.004,0.305,4.8,13.0,8.8,5.9,1.3,1.4,7.7,16.1,,1.7,1.6,3.3,0.084,,-2.1,0.0,-2.1,-0.1,kiddgmi01,273,Michael Kidd-Gilchrist,SF,24,CHO,74,1850,,,95%,5%,,2.2,3.7,14,21,74,8,90,22,176,19,52,kiddgmi01,273,Michael Kidd-Gilchrist,SF,24,CHO,74,1850,0.504,8.3,,0.996,0.404,0.188,0.146,0.259,0.004,,0.505,0.69,0.343,0.463,0.359,0.0,,0.674,,,0.052,25,,0.5,0.0,,1,0,kiddgmi01
339,274,Sean Kilpatrick,SG,28,TOT,52,1,12.3,2.1,5.7,0.374,0.9,2.8,0.319,1.2,2.9,0.427,0.452,1.2,1.4,0.889,0.1,1.6,1.7,0.9,0.3,0.1,0.7,0.6,6.3,kilpase01,274,Sean Kilpatrick,SG,28,TOT,52,1,640,6.2,16.5,0.374,2.6,8.1,0.319,3.6,8.4,0.427,3.6,4.1,0.889,0.3,4.6,4.9,2.6,0.7,0.3,2.1,1.9,18.6,kilpase01,97.0,113,kilpase01,274,Sean Kilpatrick,SG,28,TOT,52,640,11.6,0.507,0.49,0.245,0.8,14.2,7.5,11.3,1.0,0.7,10.4,24.9,,-0.2,0.3,0.1,0.008,,-1.1,-1.7,-2.8,-0.1,kilpase01,274,Sean Kilpatrick,SG,28,TOT,52,640,16%,53%,31%,,,-9.2,-5.8,16,12,21,4,32,2,116,7,16,kilpase01,274,Sean Kilpatrick,SG,28,TOT,52,640,0.374,15.8,,0.51,0.218,0.129,0.065,0.099,0.49,,0.427,0.547,0.342,0.316,0.345,0.319,,0.469,0.761,,0.003,1,,0.278,0.325,,2,0,kilpase01
344,275,Maxi Kleber,PF,26,DAL,72,36,16.8,2.1,4.3,0.489,0.6,1.8,0.313,1.5,2.5,0.613,0.553,0.6,0.8,0.746,1.0,2.3,3.3,0.7,0.4,0.7,0.4,1.6,5.4,klebima01,275,Maxi Kleber,PF,26,DAL,72,36,1206,4.5,9.2,0.489,1.2,3.8,0.313,3.3,5.4,0.613,1.3,1.8,0.746,2.1,4.9,7.0,1.5,0.8,1.4,0.9,3.4,11.5,klebima01,117.0,109,klebima01,275,Maxi Kleber,PF,26,DAL,72,1206,13.4,0.576,0.414,0.191,6.3,15.6,10.8,6.4,1.1,3.5,8.2,13.7,,1.6,1.2,2.8,0.113,,-1.0,0.5,-0.5,0.5,klebima01,275,Maxi Kleber,PF,26,DAL,72,1206,,,3%,69%,27%,-4.5,-1.4,18,5,63,3,28,4,132,6,15,klebima01,275,Maxi Kleber,PF,26,DAL,72,1206,0.489,12.8,,0.586,0.366,0.094,0.065,0.061,0.414,,0.613,0.69,0.586,0.45,0.368,0.313,,0.793,1.0,,0.155,44,,0.406,0.365,,1,0,klebima01
345,276,Furkan Korkmaz,SG,20,PHI,14,0,5.7,0.6,2.0,0.286,0.4,1.2,0.294,0.2,0.8,0.273,0.375,0.1,0.3,0.5,0.1,0.6,0.8,0.3,0.1,0.1,0.1,0.9,1.6,korkmfu01,276,Furkan Korkmaz,SG,20,PHI,14,0,80,3.6,12.6,0.286,2.3,7.7,0.294,1.4,5.0,0.273,0.9,1.8,0.5,0.9,4.1,5.0,1.8,0.9,0.5,0.9,5.4,10.4,korkmfu01,86.0,107,korkmfu01,276,Furkan Korkmaz,SG,20,PHI,14,80,3.4,0.386,0.607,0.143,2.8,11.7,7.4,6.7,1.2,1.0,6.3,16.9,,-0.1,0.1,0.0,-0.006,,-6.6,-1.0,-7.6,-0.1,korkmfu01,276,Furkan Korkmaz,SG,20,PHI,14,80,,13%,87%,,,-27.1,-32.5,0,1,7,0,1,0,8,0,1,korkmfu01,276,Furkan Korkmaz,SG,20,PHI,14,80,0.286,19.5,,0.393,0.107,0.071,0.107,0.107,0.607,,0.273,1.0,0.0,0.0,0.0,0.294,,0.333,1.0,,0.036,1,,0.118,0.0,,0,0,korkmfu01
346,277,Luke Kornet,C,22,NYK,20,1,16.3,2.5,6.3,0.392,1.4,4.0,0.354,1.1,2.3,0.457,0.504,0.4,0.6,0.727,0.6,2.7,3.2,1.3,0.3,0.8,0.6,1.4,6.7,kornelu01,277,Luke Kornet,C,22,NYK,20,1,326,5.4,13.8,0.392,3.1,8.7,0.354,2.3,5.1,0.457,0.9,1.2,0.727,1.2,5.9,7.1,2.9,0.7,1.8,1.3,3.1,14.8,kornelu01,106.0,110,kornelu01,277,Luke Kornet,C,22,NYK,20,326,13.6,0.516,0.632,0.088,3.8,18.0,10.9,11.6,0.9,4.2,8.5,19.0,,0.2,0.3,0.5,0.077,,0.4,-0.2,0.2,0.2,kornelu01,277,Luke Kornet,C,22,NYK,20,326,,,,20%,80%,-13.0,-9.9,7,5,16,0,6,3,60,3,3,kornelu01,277,Luke Kornet,C,22,NYK,20,326,0.392,18.2,,0.368,0.192,0.08,0.056,0.04,0.632,,0.457,0.708,0.1,0.429,0.0,0.354,,0.81,0.964,,0.056,7,,0.114,0.333,,0,0,kornelu01
347,278,Kyle Korver,SG,36,CLE,73,4,21.6,3.0,6.6,0.459,2.2,5.2,0.436,0.8,1.5,0.537,0.628,0.9,1.0,0.889,0.1,2.1,2.3,1.2,0.4,0.4,0.8,1.8,9.2,korveky01,278,Kyle Korver,SG,36,CLE,73,4,1574,5.1,11.1,0.459,3.8,8.6,0.436,1.3,2.5,0.537,1.5,1.6,0.889,0.2,3.6,3.8,2.0,0.7,0.6,1.3,3.0,15.4,korveky01,120.0,114,korveky01,278,Kyle Korver,SG,36,CLE,73,1574,13.4,0.652,0.777,0.149,0.7,10.9,5.9,8.0,1.0,1.5,9.6,16.0,,2.8,0.6,3.4,0.104,,1.5,-1.2,0.2,0.9,korveky01,278,Kyle Korver,SG,36,CLE,73,1574,7%,61%,32%,1%,,7.4,10.7,28,9,64,10,12,5,196,4,17,korveky01,278,Kyle Korver,SG,36,CLE,73,1574,0.459,22.1,,0.223,0.062,0.017,0.037,0.107,0.777,,0.537,0.733,0.5,0.5,0.442,0.436,,0.948,0.976,,0.0,0,,0.223,0.512,,1,0,korveky01
348,279,Kosta Koufos,C,28,SAC,71,13,19.6,3.1,5.5,0.571,0.0,0.0,,3.1,5.5,0.571,0.571,0.5,1.0,0.446,2.1,4.5,6.6,1.2,0.7,0.5,0.7,2.1,6.7,koufoko01,279,Kosta Koufos,C,28,SAC,71,13,1391,5.7,10.1,0.571,0.0,0.0,,5.7,10.1,0.571,0.9,1.9,0.446,3.9,8.4,12.2,2.3,1.2,0.8,1.3,3.8,12.3,koufoko01,117.0,108,koufoko01,279,Kosta Koufos,C,28,SAC,71,1391,17.5,0.566,0.0,0.19,11.7,27.6,19.3,9.7,1.7,2.2,10.4,15.2,,2.3,1.5,3.9,0.134,,-0.2,-0.2,-0.4,0.6,koufoko01,279,Kosta Koufos,C,28,SAC,71,1391,,,,1%,99%,-8.6,-1.5,11,14,60,15,34,3,209,7,23,koufoko01,279,Kosta Koufos,C,28,SAC,71,1391,0.571,5.0,,1.0,0.391,0.476,0.131,0.003,0.0,,0.571,0.711,0.476,0.49,1.0,,,0.689,,,0.064,24,,,,,0,0,koufoko01
349,280,Kyle Kuzma,PF,22,LAL,77,37,31.2,6.1,13.5,0.45,2.1,5.6,0.366,4.0,7.9,0.511,0.527,1.9,2.7,0.707,1.1,5.1,6.3,1.8,0.6,0.4,1.8,2.1,16.1,kuzmaky01,280,Kyle Kuzma,PF,22,LAL,77,37,2401,7.0,15.6,0.45,2.4,6.5,0.366,4.6,9.1,0.511,2.2,3.1,0.707,1.3,5.9,7.2,2.1,0.7,0.5,2.1,2.4,18.6,kuzmaky01,105.0,109,kuzmaky01,280,Kyle Kuzma,PF,22,LAL,77,2401,14.2,0.549,0.418,0.2,3.9,17.4,10.7,9.1,1.0,1.1,11.0,22.5,,1.5,2.3,3.8,0.077,,0.3,-1.0,-0.7,0.8,kuzmaky01,280,Kyle Kuzma,PF,22,LAL,77,2401,,,20%,79%,1%,-2.2,-1.8,50,40,80,19,92,6,331,19,54,kuzmaky01,280,Kyle Kuzma,PF,22,LAL,77,2401,0.45,14.1,,0.582,0.257,0.176,0.074,0.073,0.418,,0.511,0.64,0.443,0.364,0.382,0.366,,0.531,0.881,,0.035,29,,0.18,0.372,,1,0,kuzmaky01
351,282,Skal Labissière,PF,21,SAC,60,28,20.7,3.4,7.6,0.448,0.3,0.9,0.353,3.1,6.8,0.459,0.467,1.6,2.0,0.805,1.7,3.2,4.8,1.2,0.4,0.8,1.2,2.2,8.7,labissk01,282,Skal Labissière,PF,21,SAC,60,28,1240,6.0,13.3,0.448,0.5,1.5,0.353,5.4,11.8,0.459,2.8,3.4,0.805,2.9,5.5,8.4,2.1,0.7,1.4,2.1,3.8,15.2,labissk01,103.0,111,labissk01,282,Skal Labissière,PF,21,SAC,60,1240,14.3,0.513,0.111,0.258,8.7,18.1,13.2,9.1,1.0,3.7,12.5,21.1,,0.4,1.0,1.4,0.054,,-1.9,-0.8,-2.7,-0.2,labissk01,282,Skal Labissière,PF,21,SAC,60,1240,,,,69%,31%,-5.1,3.8,22,26,65,10,59,3,177,19,21,labissk01,282,Skal Labissière,PF,21,SAC,60,1240,0.448,9.9,,0.889,0.255,0.31,0.175,0.148,0.111,,0.459,0.692,0.38,0.375,0.324,0.353,,0.556,1.0,,0.114,46,,0.039,1.0,,1,0,labissk01
